experiment,instance_id,cost,summary_cost,has_summary,summary_count,turn_count,mean_reasoning_tokens,mean_completion_tokens,mean_prompt_tokens,outcome
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,astropy__astropy-14309,2.9053,0.0,False,0,248,8,432,33760,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-11603,1.2678,0.0,False,0,249,1,181,14048,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-15814,1.4735,0.0,False,0,249,9,184,16468,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sphinx-doc__sphinx-10673,1.8313,0.0,False,0,239,5,266,21887,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-15277,0.1385,0.0,False,0,24,57,117,17457,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8638,1.9644,0.0,False,0,236,4,546,21711,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-11095,0.7341,0.0,False,0,145,29,170,14163,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-13933,1.1633,0.0,False,0,250,2,239,11956,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,matplotlib__matplotlib-25960,1.9145,0.0,False,0,249,10,183,22696,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,pylint-dev__pylint-6903,1.6238,0.0,False,0,250,2,265,17726,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sympy__sympy-18189,0.1781,0.0,False,0,16,29,449,31619,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-15731,1.4986,0.0,False,0,250,3,135,17403,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sphinx-doc__sphinx-9698,1.5527,0.0,False,0,249,39,241,17282,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sphinx-doc__sphinx-9367,0.07,0.0,False,0,15,37,177,13379,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-14493,0.4461,0.0,False,0,100,14,244,11463,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-14631,1.1619,0.0,False,0,250,3,130,12969,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,pylint-dev__pylint-7080,0.9488,0.0,False,0,105,6,254,24709,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-12754,1.0338,0.0,False,0,249,4,130,11242,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sympy__sympy-17139,0.1097,0.0,False,0,22,67,271,13148,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,pylint-dev__pylint-7277,1.8573,0.0,False,0,245,2,568,19027,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-16136,0.9804,0.0,False,0,245,1,200,10181,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-12419,0.1139,0.0,False,0,16,25,109,22308,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,astropy__astropy-13579,1.4909,0.0,False,0,246,1,203,16885,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,astropy__astropy-14598,0.6975,0.0,False,0,101,6,438,17379,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-15382,1.8358,0.0,False,0,250,4,302,20444,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,pallets__flask-5014,1.2001,0.0,False,0,250,1,186,13012,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-12262,0.1071,0.0,False,0,21,23,268,14062,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-12774,1.2614,0.0,False,0,250,1,175,13931,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,pytest-dev__pytest-5840,1.6633,0.0,False,0,249,2,368,17401,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sympy__sympy-23262,0.8857,0.0,False,0,249,1,83,9732,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-13794,1.8297,0.0,False,0,250,1,148,21724,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-15022,0.3155,0.0,False,0,69,37,143,12784,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,pytest-dev__pytest-7236,1.3678,0.0,False,0,250,12,379,13531,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-13142,0.329,0.0,False,0,47,8,287,19482,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-16139,0.9124,0.0,False,0,87,6,66,33155,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sympy__sympy-16792,1.6418,0.0,False,0,170,4,1053,21777,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-11292,0.0328,0.0,False,0,8,120,220,11691,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-14122,0.9347,0.0,False,0,241,0,174,10029,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-14765,0.4242,0.0,False,0,82,5,137,14889,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-15503,1.7841,0.0,False,0,250,3,468,18475,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,pydata__xarray-6599,2.0587,0.0,False,0,250,3,260,23472,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-13417,1.2043,0.0,False,0,250,2,121,13632,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sympy__sympy-19783,2.9638,0.0,False,0,247,3,180,37075,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-13195,0.1023,0.0,False,0,19,29,248,15206,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sphinx-doc__sphinx-11510,1.4795,0.0,False,0,250,2,200,16505,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,sympy__sympy-15875,1.733,0.0,False,0,199,2,282,25295,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,django__django-15278,1.5249,0.0,False,0,250,6,447,15197,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-14141,0.0731,0.0,False,0,11,33,160,19575,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-observation_masking_for_eval-run_1,pytest-dev__pytest-8399,1.6066,0.0,False,0,249,4,213,18070,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-15987,0.539,0.0,False,0,76,11,163,19859,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,pytest-dev__pytest-5809,1.98,0.0,False,0,250,2,293,22487,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-15103,0.3847,0.0,False,0,44,13,125,26685,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-11880,0.8939,0.0,False,0,138,5,429,16485,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-16642,1.4325,0.0,False,0,242,3,121,17253,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,pylint-dev__pylint-4661,0.1916,0.0,False,0,30,35,147,19608,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-15554,1.174,0.0,False,0,165,7,161,20725,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,matplotlib__matplotlib-23299,0.3555,0.0,False,0,44,23,313,22976,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-13089,0.1532,0.0,False,0,19,24,294,24429,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sympy__sympy-22080,0.8861,0.0,False,0,57,47,329,46235,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-11265,0.3291,0.0,False,0,31,28,122,30714,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-16560,1.8199,0.0,False,0,156,2,255,35420,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-11532,1.339,0.0,False,0,247,4,192,14716,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,matplotlib__matplotlib-24870,0.5406,0.0,False,0,37,11,341,41127,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-15280,2.6779,0.0,False,0,250,3,550,29536,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-11095,2.5804,0.0,False,0,90,16,3558,64785,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,pydata__xarray-6992,0.1104,0.0,False,0,19,25,265,14436,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,pytest-dev__pytest-7982,0.4078,0.0,False,0,63,17,134,18324,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sympy__sympy-14531,2.2216,0.0,False,0,248,7,279,26017,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-15863,2.0761,0.0,False,0,250,7,390,22950,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,matplotlib__matplotlib-20826,1.8469,0.0,False,0,250,2,176,21598,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-14007,5.303,0.0,False,0,250,3,247,67065,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-15315,2.4919,0.0,False,0,162,3,892,41816,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,pydata__xarray-6744,1.5231,0.0,False,0,177,7,180,25101,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sympy__sympy-17139,0.1154,0.0,False,0,22,67,267,13104,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-13363,0.3611,0.0,False,0,48,12,190,22494,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-16136,0.2961,0.0,False,0,46,8,295,17527,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sympy__sympy-19346,0.2257,0.0,False,0,19,17,217,32197,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-10880,0.4418,0.0,False,0,99,3,92,12915,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,pylint-dev__pylint-4604,2.6444,0.0,False,0,250,3,253,31681,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-16661,0.4624,0.0,False,0,47,22,90,28725,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-14017,0.191,0.0,False,0,20,49,232,26402,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-14725,2.1919,0.0,False,0,250,2,284,25410,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sympy__sympy-13615,0.2585,0.0,False,0,31,7,255,24636,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-13135,0.1214,0.0,False,0,12,60,244,28774,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sympy__sympy-15017,0.1978,0.0,False,0,29,34,182,18941,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8595,3.8862,0.0,False,0,250,6,211,48398,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-14855,2.0314,0.0,False,0,250,2,243,23583,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,matplotlib__matplotlib-25332,2.1855,0.0,False,0,250,4,373,24287,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sphinx-doc__sphinx-9229,2.8618,0.0,False,0,250,3,461,32403,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sympy__sympy-14248,0.7748,0.0,False,0,79,9,359,27239,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sympy__sympy-13852,0.378,0.0,False,0,39,49,237,27818,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-13142,0.2895,0.0,False,0,26,15,341,33436,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sympy__sympy-16792,2.0469,0.0,False,0,250,3,300,22713,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-11333,0.2774,0.0,False,0,28,42,319,27320,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-13417,2.3628,0.0,False,0,250,2,172,28583,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,pydata__xarray-6461,0.4392,0.0,False,0,55,29,226,22963,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,django__django-15368,0.1075,0.0,False,0,23,45,171,13907,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,psf__requests-2317,0.3588,0.0,False,0,35,146,330,28030,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_20-verified_50-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8721,1.6999,0.0,False,0,250,3,213,19230,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,django__django-15987,0.7421,0.0,False,0,81,10,215,26235,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,pytest-dev__pytest-5809,0.4721,0.0,False,0,48,10,478,26833,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,django__django-15103,0.3361,0.0,False,0,34,16,138,28388,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,django__django-11880,0.1174,0.0,False,0,32,21,105,11235,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,django__django-16642,0.9585,0.0,False,0,109,6,344,25261,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,pylint-dev__pylint-4661,0.1672,0.0,False,0,26,40,185,19893,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,django__django-15554,3.8504,0.0,False,0,250,6,210,47704,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,matplotlib__matplotlib-23299,2.3222,0.0,False,0,250,4,268,26909,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,django__django-13089,0.1532,0.0,False,0,19,24,294,24429,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,sympy__sympy-22080,1.8969,0.0,False,0,89,30,380,63535,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,django__django-11265,0.3559,0.0,False,0,27,28,152,35868,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,django__django-16560,1.7656,0.0,False,0,248,2,202,20645,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,django__django-11532,1.0728,0.0,False,0,91,10,266,34906,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_29-verified_50-observation_masking_for_eval-run_1,matplotlib__matplotlib-24870,2.3069,0.0,False,0,249,2,170,26718,0
